TOWNID,oldpeopletotal
"('10807', '10010110')",0
"('10807', '10010120')",0
"('10807', '10010130')",0
"('10807', '10010140')",0
"('10807', '10010150')",0
"('10807', '10010160')",0
"('10807', '10010170')",0
"('10807', '10010180')",0
"('10807', '10013010')",0
"('10807', '10013020')",0
"('10807', '10013030')",0
"('10807', '10013040')",0
"('10807', '10013050')",0
"('10807', '10013060')",0
"('10807', '10013070')",0
"('10807', '10013080')",0
"('10807', '10013090')",0
"('10807', '10013100')",0
"('10807', '10013110')",0
"('10807', '10013120')",0
"('10807', '10013130')",0
"('10807', '10013140')",0
"('10807', '10013150')",0
"('10807', '10013160')",0
"('10807', '10013170')",0
"('10807', '10013180')",0
"('10807', '10013190')",0
"('10807', '10013200')",0
"('10807', '10013210')",0
"('10807', '10013220')",0
"('10807', '10013230')",0
"('10807', '10013240')",0
"('10807', '10013250')",0
"('10807', '10013260')",0
"('10807', '10013270')",0
"('10807', '10013280')",0
"('10807', '10013290')",0
"('10807', '10013300')",0
"('10807', '10013310')",0
"('10807', '10013320')",0
"('10807', '10013330')",0
"('10807', '10014010')",0
"('10807', '10014020')",0
"('10807', '10014030')",0
"('10807', '10014040')",0
"('10807', '10014100')",0
"('10807', '10014090')",0
"('10807', '10014070')",0
"('10807', '10014080')",0
"('10807', '10014050')",0
"('10807', '10014060')",0
"('10807', '10014110')",0
"('10807', '10014130')",0
"('10807', '10014120')",0
"('10807', '10014150')",0
"('10807', '10014140')",0
"('10807', '10014160')",0
"('10807', '10015010')",0
"('10807', '10015020')",0
"('10807', '10015030')",0
"('10807', '10015040')",0
"('10807', '10015050')",0
"('10807', '10015060')",0
"('10807', '10015070')",0
"('10807', '10015080')",0
"('10807', '10015090')",0
"('10807', '10015100')",0
"('10807', '10015110')",0
"('10807', '10015120')",0
"('10807', '10015130')",0
"('10807', '10016010')",0
"('10807', '10016020')",0
"('10807', '10016030')",0
"('10807', '10016040')",0
"('10807', '10016050')",0
"('10807', '10016060')",0
"('10807', '10017010')",0
"('10807', '10017020')",0
"('10807', '10017030')",0
"('10807', '10017040')",0
"('10807', '10017050')",0
"('10807', '10017060')",0
"('10807', '10017070')",0
"('10807', '10018010')",0
"('10807', '10018020')",0
"('10807', '10018030')",0
"('10807', '10020010')",0
"('10807', '10020020')",0
"('10807', '09020010')",0
"('10807', '09020030')",0
"('10807', '09020020')",0
"('10807', '09020040')",0
"('10807', '09020050')",0
"('10807', '09020060')",0
"('10807', '09007010')",0
"('10807', '09007020')",0
"('10807', '09007030')",0
"('10807', '09007040')",0
"('10808', '65000010')",0
"('10808', '65000020')",0
"('10808', '65000030')",0
"('10808', '65000040')",0
"('10808', '65000050')",0
"('10808', '65000060')",0
"('10808', '65000070')",0
"('10808', '65000080')",0
"('10808', '65000090')",0
"('10808', '65000100')",0
"('10808', '65000110')",0
"('10808', '65000120')",0
"('10808', '65000130')",0
"('10808', '65000140')",0
"('10808', '65000150')",0
"('10808', '65000160')",0
"('10808', '65000170')",0
"('10808', '65000180')",0
"('10808', '65000190')",0
"('10808', '65000200')",0
"('10808', '65000210')",0
"('10808', '65000220')",0
"('10808', '65000230')",0
"('10808', '65000240')",0
"('10808', '65000250')",0
"('10808', '65000260')",0
"('10808', '65000270')",0
"('10808', '65000280')",0
"('10808', '65000290')",0
"('10808', '63000010')",0
"('10808', '63000020')",0
"('10808', '63000030')",0
"('10808', '63000040')",0
"('10808', '63000050')",0
"('10808', '63000060')",0
"('10808', '63000070')",0
"('10808', '63000080')",0
"('10808', '63000090')",0
"('10808', '63000100')",0
"('10808', '63000110')",0
"('10808', '63000120')",0
"('10808', '68000010')",0
"('10808', '68000020')",0
"('10808', '68000030')",0
"('10808', '68000040')",0
"('10808', '68000050')",0
"('10808', '68000060')",0
"('10808', '68000070')",0
"('10808', '68000080')",0
"('10808', '68000090')",0
"('10808', '68000100')",0
"('10808', '68000110')",0
"('10808', '68000120')",0
"('10808', '68000130')",0
"('10808', '66000010')",0
"('10808', '66000020')",0
"('10808', '66000030')",0
"('10808', '66000040')",0
"('10808', '66000050')",0
"('10808', '66000060')",0
"('10808', '66000070')",0
"('10808', '66000080')",0
"('10808', '66000090')",0
"('10808', '66000100')",0
"('10808', '66000110')",0
"('10808', '66000120')",0
"('10808', '66000130')",0
"('10808', '66000140')",0
"('10808', '66000150')",0
"('10808', '66000160')",0
"('10808', '66000170')",0
"('10808', '66000180')",0
"('10808', '66000190')",0
"('10808', '66000200')",0
"('10808', '66000210')",0
"('10808', '66000220')",0
"('10808', '66000230')",0
"('10808', '66000240')",0
"('10808', '66000250')",0
"('10808', '66000260')",0
"('10808', '66000270')",0
"('10808', '66000280')",0
"('10808', '66000290')",0
"('10808', '67000010')",0
"('10808', '67000020')",0
"('10808', '67000030')",0
"('10808', '67000040')",0
"('10808', '67000050')",0
"('10808', '67000060')",0
"('10808', '67000070')",0
"('10808', '67000080')",0
"('10808', '67000090')",0
"('10808', '67000100')",0
"('10808', '67000110')",0
"('10808', '67000120')",0
"('10808', '67000130')",0
"('10808', '67000140')",0
"('10808', '67000150')",0
"('10808', '67000160')",0
"('10808', '67000170')",0
"('10808', '67000180')",0
"('10808', '67000190')",0
"('10808', '67000200')",0
"('10808', '67000210')",0
"('10808', '67000220')",0
"('10808', '67000230')",0
"('10808', '67000240')",0
"('10808', '67000250')",0
"('10808', '67000260')",0
"('10808', '67000270')",0
"('10808', '67000280')",0
"('10808', '67000290')",0
"('10808', '67000300')",0
"('10808', '67000310')",0
"('10808', '67000320')",0
"('10808', '67000330')",0
"('10808', '67000340')",0
"('10808', '67000350')",0
"('10808', '67000360')",0
"('10808', '67000370')",0
"('10808', '64000010')",0
"('10808', '64000020')",0
"('10808', '64000030')",0
"('10808', '64000040')",0
"('10808', '64000051')",0
"('10808', '64000052')",0
"('10808', '64000060')",0
"('10808', '64000070')",0
"('10808', '64000080')",0
"('10808', '64000090')",0
"('10808', '64000100')",0
"('10808', '64000110')",0
"('10808', '64000121')",0
"('10808', '64000122')",0
"('10808', '64000130')",0
"('10808', '64000140')",0
"('10808', '64000150')",0
"('10808', '64000160')",0
"('10808', '64000170')",0
"('10808', '64000180')",0
"('10808', '64000190')",0
"('10808', '64000200')",0
"('10808', '64000210')",0
"('10808', '64000220')",0
"('10808', '64000230')",0
"('10808', '64000240')",0
"('10808', '64000250')",0
"('10808', '64000260')",0
"('10808', '64000270')",0
"('10808', '64000280')",0
"('10808', '64000290')",0
"('10808', '64000300')",0
"('10808', '64000310')",0
"('10808', '64000320')",0
"('10808', '64000330')",0
"('10808', '64000340')",0
"('10808', '64000350')",0
"('10808', '64000360')",0
"('10808', '64000370')",0
"('10808', '64000380')",0
"('10808', '10002010')",0
"('10808', '10002020')",0
"('10808', '10002030')",0
"('10808', '10002040')",0
"('10808', '10002050')",0
"('10808', '10002060')",0
"('10808', '10002070')",0
"('10808', '10002080')",0
"('10808', '10002090')",0
"('10808', '10002100')",0
"('10808', '10002110')",0
"('10808', '10002120')",0
"('10808', '10004010')",0
"('10808', '10004040')",0
"('10808', '10004030')",0
"('10808', '10004020')",0
"('10808', '10004050')",0
"('10808', '10004080')",0
"('10808', '10004060')",0
"('10808', '10004070')",0
"('10808', '10004100')",0
"('10808', '10004090')",0
"('10808', '10004110')",0
"('10808', '10004120')",0
"('10808', '10004130')",0
"('10808', '10005010')",0
"('10808', '10005050')",0
"('10808', '10005020')",0
"('10808', '10005030')",0
"('10808', '10005040')",0
"('10808', '10005060')",0
"('10808', '10005070')",0
"('10808', '10005080')",0
"('10808', '10005090')",0
"('10808', '10005100')",0
"('10808', '10005110')",0
"('10808', '10005120')",0
"('10808', '10005130')",0
"('10808', '10005140')",0
"('10808', '10005150')",0
"('10808', '10005160')",0
"('10808', '10005170')",0
"('10808', '10005180')",0
"('10808', '10007010')",0
"('10808', '10007100')",0
"('10808', '10007020')",0
"('10808', '10007030')",0
"('10808', '10007190')",0
"('10808', '10007110')",0
"('10808', '10007120')",0
"('10808', '10007200')",0
"('10808', '10007040')",0
"('10808', '10007050')",0
"('10808', '10007060')",0
"('10808', '10007070')",0
"('10808', '10007080')",0
"('10808', '10007090')",0
"('10808', '10007130')",0
"('10808', '10007140')",0
"('10808', '10007150')",0
"('10808', '10007160')",0
"('10808', '10007170')",0
"('10808', '10007180')",0
"('10808', '10007210')",0
"('10808', '10007220')",0
"('10808', '10007230')",0
"('10808', '10007240')",0
"('10808', '10007250')",0
"('10808', '10007260')",0
"('10808', '10008010')",0
"('10808', '10008020')",0
"('10808', '10008030')",0
"('10808', '10008040')",0
"('10808', '10008050')",0
"('10808', '10008060')",0
"('10808', '10008070')",0
"('10808', '10008080')",0
"('10808', '10008090')",0
"('10808', '10008100')",0
"('10808', '10008110')",0
"('10808', '10008120')",0
"('10808', '10008130')",0
"('10808', '10009010')",0
"('10808', '10009020')",0
"('10808', '10009030')",0
"('10808', '10009040')",0
"('10808', '10009050')",0
"('10808', '10009060')",0
"('10808', '10009070')",0
"('10808', '10009080')",0
"('10808', '10009090')",0
"('10808', '10009100')",0
"('10808', '10009110')",0
"('10808', '10009120')",0
"('10808', '10009130')",0
"('10808', '10009140')",0
"('10808', '10009150')",0
"('10808', '10009160')",0
"('10808', '10009170')",0
"('10808', '10009180')",0
"('10808', '10009190')",0
"('10808', '10009200')",0
"('10808', '10010010')",0
"('10808', '10010020')",0
"('10808', '10010030')",0
"('10808', '10010040')",0
"('10808', '10010050')",0
"('10808', '10010060')",0
"('10808', '10010070')",0
"('10808', '10010080')",0
"('10808', '10010090')",0
"('10808', '10010100')",0
"('10808', '10010110')",0
"('10808', '10010120')",0
"('10808', '10010130')",0
"('10808', '10010140')",0
"('10808', '10010150')",0
"('10808', '10010160')",0
"('10808', '10010170')",0
"('10808', '10010180')",0
"('10808', '10013010')",0
"('10808', '10013020')",0
"('10808', '10013030')",0
"('10808', '10013040')",0
"('10808', '10013050')",0
"('10808', '10013060')",0
"('10808', '10013070')",0
"('10808', '10013080')",0
"('10808', '10013090')",0
"('10808', '10013100')",0
"('10808', '10013110')",0
"('10808', '10013120')",0
"('10808', '10013130')",0
"('10808', '10013140')",0
"('10808', '10013150')",0
"('10808', '10013160')",0
"('10808', '10013170')",0
"('10808', '10013180')",0
"('10808', '10013190')",0
"('10808', '10013200')",0
"('10808', '10013210')",0
"('10808', '10013220')",0
"('10808', '10013230')",0
"('10808', '10013240')",0
"('10808', '10013250')",0
"('10808', '10013260')",0
"('10808', '10013270')",0
"('10808', '10013280')",0
"('10808', '10013290')",0
"('10808', '10013300')",0
"('10808', '10013310')",0
"('10808', '10013320')",0
"('10808', '10013330')",0
"('10808', '10014010')",0
"('10808', '10014020')",0
"('10808', '10014030')",0
"('10808', '10014040')",0
"('10808', '10014100')",0
"('10808', '10014090')",0
"('10808', '10014070')",0
"('10808', '10014080')",0
"('10808', '10014050')",0
"('10808', '10014060')",0
"('10808', '10014110')",0
"('10808', '10014130')",0
"('10808', '10014120')",0
"('10808', '10014150')",0
"('10808', '10014140')",0
"('10808', '10014160')",0
"('10808', '10015010')",0
"('10808', '10015020')",0
"('10808', '10015030')",0
"('10808', '10015040')",0
"('10808', '10015050')",0
"('10808', '10015060')",0
"('10808', '10015070')",0
"('10808', '10015080')",0
"('10808', '10015090')",0
"('10808', '10015100')",0
"('10808', '10015110')",0
"('10808', '10015120')",0
"('10808', '10015130')",0
"('10808', '10016010')",0
"('10808', '10016020')",0
"('10808', '10016030')",0
"('10808', '10016040')",0
"('10808', '10016050')",0
"('10808', '10016060')",0
"('10808', '10017010')",0
"('10808', '10017020')",0
"('10808', '10017030')",0
"('10808', '10017040')",0
"('10808', '10017050')",0
"('10808', '10017060')",0
"('10808', '10017070')",0
"('10808', '10018010')",0
"('10808', '10018020')",0
"('10808', '10018030')",0
"('10808', '10020010')",0
"('10808', '10020020')",0
"('10808', '09020010')",0
"('10808', '09020030')",0
"('10808', '09020020')",0
"('10808', '09020040')",0
"('10808', '09020050')",0
"('10808', '09020060')",0
"('10808', '09007010')",0
"('10808', '09007020')",0
"('10808', '09007030')",0
"('10808', '09007040')",0
"('10809', '65000010')",0
"('10809', '65000020')",0
"('10809', '65000030')",0
"('10809', '65000040')",0
"('10809', '65000050')",0
"('10809', '65000060')",0
"('10809', '65000070')",0
"('10809', '65000080')",0
"('10809', '65000090')",0
"('10809', '65000100')",0
"('10809', '65000110')",0
"('10809', '65000120')",0
"('10809', '65000130')",0
"('10809', '65000140')",0
"('10809', '65000150')",0
"('10809', '65000160')",0
"('10809', '65000170')",0
"('10809', '65000180')",0
"('10809', '65000190')",0
"('10809', '65000200')",0
"('10809', '65000210')",0
"('10809', '65000220')",0
"('10809', '65000230')",0
"('10809', '65000240')",0
"('10809', '65000250')",0
"('10809', '65000260')",0
"('10809', '65000270')",0
"('10809', '65000280')",0
"('10809', '65000290')",0
"('10809', '63000010')",0
"('10809', '63000020')",0
"('10809', '63000030')",0
"('10809', '63000040')",0
"('10809', '63000050')",0
"('10809', '63000060')",0
"('10809', '63000070')",0
"('10809', '63000080')",0
"('10809', '63000090')",0
"('10809', '63000100')",0
"('10809', '63000110')",0
"('10809', '63000120')",0
"('10809', '68000010')",0
"('10809', '68000020')",0
"('10809', '68000030')",0
"('10809', '68000040')",0
"('10809', '68000050')",0
"('10809', '68000060')",0
"('10809', '68000070')",0
"('10809', '68000080')",0
"('10809', '68000090')",0
"('10809', '68000100')",0
"('10809', '68000110')",0
"('10809', '68000120')",0
"('10809', '68000130')",0
"('10809', '66000010')",0
"('10809', '66000020')",0
"('10809', '66000030')",0
"('10809', '66000040')",0
"('10809', '66000050')",0
"('10809', '66000060')",0
"('10809', '66000070')",0
"('10809', '66000080')",0
"('10809', '66000090')",0
"('10809', '66000100')",0
"('10809', '66000110')",0
"('10809', '66000120')",0
"('10809', '66000130')",0
"('10809', '66000140')",0
"('10809', '66000150')",0
"('10809', '66000160')",0
"('10809', '66000170')",0
"('10809', '66000180')",0
"('10809', '66000190')",0
"('10809', '66000200')",0
"('10809', '66000210')",0
"('10809', '66000220')",0
"('10809', '66000230')",0
"('10809', '66000240')",0
"('10809', '66000250')",0
"('10809', '66000260')",0
"('10809', '66000270')",0
"('10809', '66000280')",0
"('10809', '66000290')",0
"('10809', '67000010')",0
"('10809', '67000020')",0
"('10809', '67000030')",0
"('10809', '67000040')",0
"('10809', '67000050')",0
"('10809', '67000060')",0
"('10809', '67000070')",0
"('10809', '67000080')",0
"('10809', '67000090')",0
"('10809', '67000100')",0
"('10809', '67000110')",0
"('10809', '67000120')",0
"('10809', '67000130')",0
"('10809', '67000140')",0
"('10809', '67000150')",0
"('10809', '67000160')",0
"('10809', '67000170')",0
"('10809', '67000180')",0
"('10809', '67000190')",0
"('10809', '67000200')",0
"('10809', '67000210')",0
"('10809', '67000220')",0
"('10809', '67000230')",0
"('10809', '67000240')",0
"('10809', '67000250')",0
"('10809', '67000260')",0
"('10809', '67000270')",0
"('10809', '67000280')",0
"('10809', '67000290')",0
"('10809', '67000300')",0
"('10809', '67000310')",0
"('10809', '67000320')",0
"('10809', '67000330')",0
"('10809', '67000340')",0
"('10809', '67000350')",0
"('10809', '67000360')",0
"('10809', '67000370')",0
"('10809', '64000010')",0
"('10809', '64000020')",0
"('10809', '64000030')",0
"('10809', '64000040')",0
"('10809', '64000051')",0
"('10809', '64000052')",0
"('10809', '64000060')",0
"('10809', '64000070')",0
"('10809', '64000080')",0
"('10809', '64000090')",0
"('10809', '64000100')",0
"('10809', '64000110')",0
"('10809', '64000121')",0
"('10809', '64000122')",0
"('10809', '64000130')",0
"('10809', '64000140')",0
"('10809', '64000150')",0
"('10809', '64000160')",0
"('10809', '64000170')",0
"('10809', '64000180')",0
"('10809', '64000190')",0
"('10809', '64000200')",0
"('10809', '64000210')",0
"('10809', '64000220')",0
"('10809', '64000230')",0
"('10809', '64000240')",0
"('10809', '64000250')",0
"('10809', '64000260')",0
"('10809', '64000270')",0
"('10809', '64000280')",0
"('10809', '64000290')",0
"('10809', '64000300')",0
"('10809', '64000310')",0
"('10809', '64000320')",0
"('10809', '64000330')",0
"('10809', '64000340')",0
"('10809', '64000350')",0
"('10809', '64000360')",0
"('10809', '64000370')",0
"('10809', '64000380')",0
"('10809', '10002010')",0
"('10809', '10002020')",0
"('10809', '10002030')",0
"('10809', '10002040')",0
"('10809', '10002050')",0
"('10809', '10002060')",0
"('10809', '10002070')",0
"('10809', '10002080')",0
"('10809', '10002090')",0
"('10809', '10002100')",0
"('10809', '10002110')",0
"('10809', '10002120')",0
"('10809', '10004010')",0
"('10809', '10004040')",0
"('10809', '10004030')",0
"('10809', '10004020')",0
"('10809', '10004050')",0
"('10809', '10004080')",0
"('10809', '10004060')",0
"('10809', '10004070')",0
"('10809', '10004100')",0
"('10809', '10004090')",0
"('10809', '10004110')",0
"('10809', '10004120')",0
"('10809', '10004130')",0
"('10809', '10005010')",0
"('10809', '10005050')",0
"('10809', '10005020')",0
